order_id,customer_id,product_id,order_date,quantity,unit_price,discount,region,status
ORD12528,C1035,P008,2023-11-17,2,89.99,0.0,East,Completed
ORD12529,C1092,P012,2023-09-16,1,44.99,0.15,South,Completed
ORD12530,C1154,P026,2022-01-02,2,19.99,0.0,East,Completed
ORD12531,C1092,P031,2023-10-24,1,49.99,0.0,South,Returned
ORD12532,C1024,P007,2022-11-06,1,210.0,0.1,West,Completed
ORD12533,C1163,P010,2022-10-19,1,39.99,0.0,South,Completed
ORD12534,C1194,P012,2022-09-25,5,44.99,0.0,North,Completed
ORD12535,C1156,P011,2023-11-30,2,159.99,0.05,South,Completed
ORD12536,C1086,P010,2022-04-14,2,39.99,0.0,East,Completed
ORD12537,C1144,P015,2022-06-14,1,24.99,0.0,North,Completed
ORD12538,C1187,P007,2023-04-11,1,210.0,0.0,East,Completed
ORD12539,C1021,P010,2023-03-09,3,39.99,0.0,West,Completed
ORD12540,C1121,P032,2023-10-12,1,34.99,0.0,North,Completed
ORD12541,C1071,P020,2023-05-30,1,6.99,0.0,South,Completed
ORD12542,C1073,P018,2023-07-02,5,14.99,0.1,North,Completed
ORD12543,C1175,P007,2023-06-29,3,210.0,0.0,North,Completed
ORD12544,C1081,P040,2022-01-08,1,27.99,0.0,West,Completed
ORD12545,C1171,P016,2022-07-22,2,54.99,0.0,East,Completed
ORD12546,C1102,P008,2023-03-22,1,89.99,0.05,East,Completed
ORD12547,C1102,P031,2023-04-17,1,49.99,0.0,East,Completed
ORD12548,C1136,P008,2022-09-16,1,89.99,0.0,North,Completed
ORD12549,C1040,P007,2022-01-25,2,210.0,0.0,South,Completed
ORD12550,C1033,P003,2022-01-18,1,54.99,0.05,North,Completed
ORD12551,C1084,P004,2023-01-01,2,79.99,0.0,West,Completed
ORD12552,C1033,P015,2022-06-29,1,24.99,0.1,North,Completed
ORD12553,C1032,P002,2023-03-18,4,34.99,0.0,East,Completed
ORD12554,C1065,P006,2023-09-25,1,129.99,0.0,West,Completed
ORD12555,C1102,P003,2023-06-21,2,54.99,0.15,East,Completed
ORD12556,C1149,P034,2022-05-31,2,39.99,0.0,South,Completed
ORD12557,C1148,P014,2022-04-14,1,89.99,0.0,East,Completed
ORD12558,C1170,P023,2023-10-15,2,22.99,0.0,North,Returned
ORD12559,C1002,P010,2022-09-21,2,39.99,0.0,West,Returned
ORD12560,C1168,P009,2023-03-20,5,49.99,0.0,West,Completed
ORD12561,C1009,P026,2022-11-07,2,19.99,0.0,South,Completed
ORD12562,C1158,P005,2023-12-12,3,99.99,0.0,West,Completed
ORD12563,C1107,P006,2023-03-24,1,129.99,0.0,East,Completed
ORD12564,C1144,P007,2023-05-29,2,210.0,0.0,North,Completed
ORD12565,C1065,P031,2023-11-26,1,49.99,0.1,West,Returned
ORD12566,C1095,P021,2023-03-01,2,7.99,0.0,South,Completed
ORD12567,C1080,P008,2023-10-13,1,89.99,0.0,East,Returned
ORD12568,C1123,P005,2022-11-29,1,99.99,0.0,North,Completed
ORD12569,C1075,P006,2023-09-16,3,129.99,,West,Completed
ORD12570,C1138,P036,2022-12-03,2,39.99,0.0,South,Completed
ORD12571,C1198,P012,2022-12-18,1,44.99,0.0,South,Completed
ORD12572,C1049,P011,2023-04-19,3,159.99,0.0,South,Completed
ORD12573,C1168,P006,2022-06-24,2,129.99,0.0,West,Returned
ORD12574,C1189,P009,2023-08-09,5,49.99,0.0,North,Completed
ORD12575,C1195,P031,2022-12-20,1,49.99,0.0,East,Completed
ORD12576,C1159,P009,2022-11-08,1,49.99,0.0,North,Completed
ORD12577,C1002,P010,2022-01-31,1,39.99,0.0,West,Completed
ORD12578,C1062,P001,2023-08-02,1,19.99,0.0,South,Returned
ORD12579,C1101,P011,2022-10-18,2,159.99,0.0,West,Completed
ORD12580,C1125,P018,2023-07-05,1,14.99,0.0,West,Completed
ORD12581,C1025,P039,2022-04-10,1,22.99,0.05,East,Completed
ORD12582,C1037,P012,2022-07-02,3,44.99,0.0,West,Completed
ORD12583,C1098,P030,2023-02-15,2,109.99,0.0,North,Completed
ORD12584,C1020,P011,2023-09-06,1,159.99,0.0,West,Completed
ORD12585,C1124,P006,2023-11-12,4,129.99,0.0,North,Completed
ORD12586,C1124,P035,2022-11-22,2,29.99,,North,Completed
ORD12587,C1199,P001,2023-02-18,1,19.99,0.0,East,Completed
ORD12588,C1046,P008,2023-04-06,1,89.99,0.0,North,Completed
ORD12589,C1079,P007,2022-01-04,2,210.0,0.0,West,Completed
ORD12590,C1041,P037,2022-06-26,2,49.99,0.2,North,Completed
ORD12591,C1181,P002,2023-02-25,1,34.99,0.1,West,Completed
ORD12592,C1071,P011,2023-09-27,2,159.99,0.2,South,Completed
ORD12593,C1046,P018,2022-11-29,2,14.99,0.2,North,Completed
ORD12594,C1126,P031,2023-01-15,1,49.99,0.0,West,Completed
ORD12595,C1147,P015,2023-02-03,2,24.99,0.0,West,Completed
ORD12596,C1129,P008,2022-06-15,1,89.99,0.0,East,Completed
ORD12597,C1117,P013,2023-04-29,4,49.99,0.0,West,Completed
ORD12598,C1027,P007,2022-10-28,1,210.0,0.2,North,Completed
ORD12599,C1059,P035,2023-12-02,2,29.99,0.0,North,Completed
ORD12600,C1045,P008,2023-04-18,2,89.99,0.15,West,Completed
ORD12601,C1075,P020,2022-06-13,1,6.99,0.0,West,Completed
ORD12602,C1024,P037,2022-02-03,2,49.99,0.0,West,Completed
ORD12603,C1171,P016,2023-04-27,3,54.99,0.2,East,Completed
ORD12604,C1134,P001,2023-07-05,1,19.99,0.0,East,Completed
ORD12605,C1071,P029,2023-07-01,2,199.99,0.0,South,Completed
ORD12606,C1017,P008,2022-03-03,1,89.99,0.0,North,Completed
ORD12607,C1115,P007,2022-02-10,1,210.0,0.0,North,Completed
ORD12608,C1185,P004,2023-10-28,1,79.99,0.0,West,Returned
ORD12609,C1158,P013,2022-09-26,3,49.99,0.0,West,Completed
ORD12610,C1149,P008,2022-06-23,1,89.99,0.0,South,Completed
ORD12611,C1102,P032,2022-09-06,3,34.99,0.05,East,Completed
ORD12612,C1093,P010,2023-12-12,1,39.99,0.0,West,Completed
ORD12613,C1107,P025,2022-09-08,3,24.99,0.2,East,Completed
ORD12614,C1089,P036,2023-04-07,2,39.99,0.0,West,Completed
ORD12615,C1060,P012,2022-05-24,1,44.99,0.0,South,Completed
ORD12616,C1151,P023,2023-01-15,2,22.99,0.0,South,Completed
ORD12617,C1171,P040,2022-06-12,2,27.99,0.2,East,Completed
ORD12618,C1087,P003,2022-06-08,2,54.99,0.0,South,Completed
ORD12619,C1008,P025,2022-10-27,3,24.99,0.0,South,Completed
ORD12620,C1173,P006,2022-08-05,2,129.99,0.0,West,Returned
ORD12621,C1031,P002,2023-01-08,2,34.99,0.0,West,Completed
ORD12622,C1162,P008,2023-02-20,1,89.99,0.0,South,Completed
ORD12623,C1080,P013,2023-10-22,1,49.99,0.0,East,Completed
ORD12624,C1165,P019,2023-01-19,1,9.99,0.0,North,Completed
ORD12625,C1121,P005,2023-06-22,1,99.99,0.0,North,Completed
ORD12626,C1102,P024,2023-11-16,4,29.99,0.15,East,Completed
ORD12627,C1192,P006,2022-06-03,1,129.99,0.0,North,Completed
ORD12628,C1002,P003,2023-10-28,1,54.99,0.0,West,Completed
ORD12629,C1076,P030,2023-10-16,4,109.99,0.0,West,Completed
ORD12630,C1002,P012,2023-06-21,4,44.99,0.0,West,Completed
ORD12631,C1068,P002,2022-02-03,1,34.99,0.15,South,Completed
ORD12632,C1090,P007,2022-10-05,2,210.0,0.0,South,Completed
ORD12633,C1073,P024,2022-03-23,5,29.99,0.1,North,Completed
ORD12634,C1103,P004,2022-07-07,2,79.99,0.0,North,Completed
ORD12635,C1191,P018,2023-12-08,2,14.99,0.15,East,Completed
ORD12636,C1152,P003,2022-04-04,2,54.99,0.0,East,Completed
ORD12637,C1011,P001,2022-05-16,2,19.99,0.1,South,Completed
ORD12638,C1037,P011,2023-08-19,1,159.99,0.05,West,Completed
ORD12639,C1186,P012,2023-10-12,1,44.99,0.0,North,Completed
ORD12640,C1058,P015,2023-05-03,1,24.99,0.0,South,Completed
ORD12641,C1024,P017,2023-05-14,1,29.99,0.2,West,Completed
ORD12642,C1112,P029,2022-04-25,2,199.99,0.0,West,Completed
ORD12643,C1195,P007,2023-08-27,3,210.0,0.0,East,Completed
ORD12644,C1102,P034,2022-01-01,1,39.99,0.0,East,Completed
ORD12645,C1154,P013,2023-10-09,1,49.99,0.0,East,Completed
ORD12646,C1188,P002,2023-10-23,1,34.99,0.0,East,Completed
ORD12647,C1184,P002,2022-10-09,2,34.99,0.0,West,Completed
ORD12648,C1108,P033,2022-04-25,5,59.99,0.0,South,Completed
ORD12649,C1052,P012,2022-11-23,4,44.99,0.0,South,Completed
ORD12650,C1068,P037,2022-07-03,1,49.99,0.0,South,Completed
ORD12651,C1163,P024,2023-03-30,1,29.99,0.0,South,Completed
ORD12652,C1115,P030,2022-07-18,3,109.99,0.0,North,Completed
ORD12653,C1078,P012,2023-05-29,1,44.99,0.0,East,Completed
ORD12654,C1145,P009,2023-12-03,1,49.99,0.0,East,Completed
ORD12655,C1013,P002,2022-06-08,1,34.99,0.2,West,Completed
ORD12656,C1024,P032,2022-06-11,2,34.99,0.2,West,Completed
ORD12657,C1095,P024,2023-03-03,3,29.99,0.0,South,Completed
ORD12658,C1078,P007,2023-04-29,4,210.0,0.0,East,Completed
ORD12659,C1072,P029,2022-11-10,1,199.99,0.0,West,Completed
ORD12660,C1123,P036,2023-04-06,1,39.99,0.0,North,Completed
ORD12661,C1135,P016,2022-01-06,3,54.99,0.0,East,Completed
ORD12662,C1121,P036,2022-12-29,2,39.99,0.2,North,Completed
ORD12663,C1154,P001,2022-01-20,3,19.99,0.15,East,Completed
ORD12664,C1106,P023,2023-01-18,1,22.99,0.0,West,Completed
ORD12665,C1148,P006,2023-07-26,2,129.99,0.1,East,Completed
ORD12666,C1171,P037,2023-03-27,3,49.99,0.1,East,Completed
ORD12667,C1046,P033,2023-05-07,4,59.99,0.0,North,Completed
ORD12668,C1019,P002,2022-02-17,3,34.99,0.0,North,Completed
ORD12669,C1026,P002,2023-12-25,1,34.99,0.0,South,Completed
ORD12670,C1167,P002,2023-01-20,1,34.99,0.15,West,Completed
ORD12671,C1053,P003,2023-01-14,1,54.99,0.2,East,Completed
ORD12672,C1060,P003,2022-03-17,1,54.99,0.0,South,Completed
ORD12673,C1132,P004,2022-06-05,4,79.99,0.0,West,Completed
ORD12674,C1168,P030,2023-07-30,1,109.99,0.0,West,Completed
ORD12675,C1002,P033,2023-11-08,1,59.99,0.0,West,Completed
ORD12676,C1007,P007,2022-01-23,1,210.0,0.0,South,Completed
ORD12677,C1009,P009,2023-12-18,2,49.99,0.0,South,Completed
ORD12678,C1102,P029,2023-04-02,2,199.99,0.15,East,Completed
ORD12679,C1070,P024,2023-04-17,1,29.99,0.0,East,Completed
ORD12680,C1037,P026,2022-09-23,1,19.99,0.0,West,Returned
ORD12681,C1046,P004,2022-05-03,2,79.99,0.0,North,Completed
ORD12682,C1037,P005,2022-02-19,3,99.99,0.15,West,Returned
ORD12683,C1102,P031,2023-03-24,5,49.99,0.0,East,Completed
ORD12684,C1017,P024,2022-12-01,3,29.99,0.0,North,Completed
ORD12685,C1129,P032,2023-10-12,1,34.99,0.05,East,Completed
ORD12686,C1048,P012,2022-04-26,2,44.99,0.0,West,Completed
ORD12687,C1183,P020,2022-03-31,2,6.99,0.0,West,Completed
ORD12688,C1078,P004,2022-07-15,3,79.99,0.0,East,Completed
ORD12689,C1052,P016,2022-10-11,1,54.99,0.0,South,Completed
ORD12690,C1144,P004,2022-06-05,2,79.99,0.15,North,Completed
ORD12691,C1118,P015,2023-12-11,2,24.99,0.0,East,Completed
ORD12692,C1102,P023,2023-02-16,2,22.99,0.2,East,Returned
ORD12693,C1165,P009,2022-08-19,1,49.99,0.1,North,Completed
ORD12694,C1176,P005,2022-12-01,2,99.99,0.0,East,Completed
ORD12695,C1033,P007,2023-08-12,4,210.0,0.0,North,Completed
ORD12696,C1024,P006,2023-08-14,1,129.99,0.0,West,Completed
ORD12697,C1023,P030,2022-07-05,1,109.99,0.0,West,Completed
ORD12698,C1028,P026,2022-02-10,3,19.99,0.0,North,Completed
ORD12699,C1011,P037,2022-12-02,4,49.99,0.0,South,Completed
ORD12700,C1142,P001,2022-07-26,1,19.99,0.0,East,Completed
ORD12701,C1152,P014,2022-08-11,3,89.99,0.2,East,Completed
ORD12702,C1153,P014,2023-01-20,1,89.99,0.0,North,Completed
ORD12703,C1126,P029,2022-08-02,1,199.99,0.0,West,Completed
ORD12704,C1081,P001,2022-07-30,3,19.99,,West,Completed
ORD12705,C1168,P010,2022-06-29,2,39.99,0.0,West,Completed
ORD12706,C1099,P001,2022-06-16,3,19.99,0.2,South,Completed
ORD12707,C1099,P040,2023-01-02,2,27.99,0.0,South,Completed
ORD12708,C1055,P010,2022-04-03,3,39.99,0.0,East,Completed
ORD12709,C1136,P030,2022-04-25,4,109.99,,North,Completed
ORD12710,C1084,P008,2023-02-14,5,89.99,0.15,West,Completed
ORD12711,C1186,P022,2022-03-08,1,11.99,0.0,North,Completed
ORD12712,C1024,P002,2023-12-20,1,34.99,0.0,West,Completed
ORD12713,C1097,P006,2023-04-28,1,129.99,0.0,West,Completed
ORD12714,C1050,P033,2022-11-28,1,59.99,0.0,West,Completed
ORD12715,C1018,P024,2022-01-10,1,29.99,0.2,North,Completed
ORD12716,C1053,P027,2022-03-04,2,9.99,0.15,East,Completed
ORD12717,C1144,P001,2023-03-01,3,19.99,0.0,North,Completed
ORD12718,C1102,P004,2023-06-16,5,79.99,0.0,East,Completed
ORD12719,C1171,P032,2022-07-05,1,34.99,0.0,East,Completed
ORD12720,C1084,P012,2022-01-31,1,44.99,0.0,West,Completed
ORD12721,C1063,P024,2022-09-29,2,29.99,0.05,North,Completed
ORD12722,C1074,P007,2023-04-27,1,210.0,0.0,West,Completed
ORD12723,C1087,P003,2022-02-17,2,54.99,0.0,South,Completed
ORD12724,C1148,P001,2022-06-23,1,19.99,0.1,East,Returned
ORD12725,C1128,P005,2022-03-09,1,99.99,0.0,North,Completed
ORD12726,C1045,P018,2023-07-04,1,14.99,0.0,West,Completed
ORD12727,C1197,P028,2022-01-01,1,59.99,0.0,North,Completed
ORD12728,C1044,P005,2022-05-12,1,99.99,0.0,West,Completed
ORD12729,C1171,P012,2023-11-16,2,44.99,0.0,East,Completed
ORD12730,C1028,P032,2023-08-08,1,34.99,0.1,North,Completed
ORD12731,C1161,P039,2022-05-27,1,22.99,0.05,South,Completed
ORD12732,C1180,P032,2022-10-17,4,34.99,0.1,West,Completed
ORD12733,C1011,P003,2023-11-07,1,54.99,0.0,South,Completed
ORD12734,C1112,P014,2023-08-28,2,89.99,0.0,West,Completed
ORD12735,C1092,P010,2022-05-15,1,39.99,0.0,South,Completed
ORD12736,C1087,P016,2022-02-05,2,54.99,0.0,South,Completed
ORD12737,C1000,P007,2022-07-22,5,210.0,0.05,West,Completed
ORD12738,C1103,P025,2022-09-01,1,24.99,0.0,North,Completed
ORD12739,C1034,P015,2023-05-11,3,24.99,0.2,West,Completed
ORD12740,C1142,P012,2022-08-08,1,44.99,0.0,East,Completed
ORD12741,C1007,P012,2022-10-14,2,44.99,0.0,South,Completed
ORD12742,C1060,P035,2022-07-10,1,29.99,0.0,South,Completed
ORD12743,C1025,P020,2023-07-17,1,6.99,0.15,East,Completed
ORD12744,C1011,P012,2022-09-27,1,44.99,0.0,South,Completed
ORD12745,C1109,P008,2023-07-11,1,89.99,0.0,East,Completed
ORD12746,C1091,P005,2022-04-24,1,99.99,0.0,East,Completed
ORD12747,C1063,P018,2022-12-22,1,14.99,0.0,North,Completed
ORD12748,C1062,P034,2022-03-26,5,39.99,0.0,South,Completed
ORD12749,C1124,P011,2023-06-08,1,159.99,0.0,North,Completed
ORD12750,C1010,P013,2022-01-18,1,49.99,0.0,West,Completed
ORD12751,C1152,P007,2022-06-05,2,210.0,0.0,East,Returned
ORD12752,C1159,P007,2023-06-30,1,210.0,0.0,North,Completed
ORD12753,C1163,P003,2023-06-28,1,54.99,0.1,South,Completed
ORD12754,C1171,P013,2023-09-26,1,49.99,0.0,East,Completed
ORD12755,C1060,P007,2023-07-08,4,210.0,0.0,South,Completed
ORD12756,C1087,P040,2022-10-13,1,27.99,0.0,South,Completed
ORD12757,C1044,P003,2023-02-04,4,54.99,0.0,West,Completed
ORD12758,C1114,P013,2023-04-25,1,49.99,0.0,South,Completed
ORD12759,C1104,P021,2022-03-18,1,7.99,0.0,South,Completed
ORD12760,C1053,P034,2023-09-20,2,39.99,0.2,East,Completed
ORD12761,C1088,P004,2023-05-08,3,79.99,0.0,North,Completed
ORD12762,C1148,P019,2022-09-06,1,9.99,0.2,East,Completed
ORD12763,C1065,P018,2022-07-18,1,14.99,0.0,West,Completed
ORD12764,C1044,P012,2022-10-10,1,44.99,0.0,West,Completed
ORD12765,C1177,P004,2023-08-23,4,79.99,0.2,East,Completed
ORD12766,C1078,P030,2022-10-10,3,109.99,0.05,East,Completed
ORD12767,C1192,P012,2023-06-21,1,44.99,0.0,North,Completed
ORD12768,C1101,P016,2023-11-08,1,54.99,0.0,West,Completed
ORD12769,C1184,P032,2023-09-17,1,34.99,0.15,West,Completed
ORD12770,C1033,P011,2022-02-11,1,159.99,0.0,North,Completed
ORD12771,C1092,P029,2023-04-23,1,199.99,0.2,South,Completed
ORD12772,C1119,P020,2022-08-19,2,6.99,0.15,South,Completed
ORD12773,C1199,P002,2023-11-12,1,34.99,0.0,East,Completed
ORD12774,C1044,P011,2022-02-28,2,159.99,0.0,West,Completed
ORD12775,C1072,P001,2022-10-10,4,19.99,0.0,West,Completed
ORD12776,C1019,P022,2023-11-14,3,11.99,0.0,North,Completed
ORD12777,C1174,P014,2022-04-14,2,89.99,0.0,North,Completed
ORD12778,C1107,P007,2022-08-15,2,210.0,0.0,East,Completed
ORD12779,C1152,P027,2023-12-27,1,9.99,0.0,East,Completed
ORD12780,C1116,P006,2023-09-14,2,129.99,0.0,North,Completed
ORD12781,C1019,P002,2023-09-09,1,34.99,0.0,North,Completed
ORD12782,C1117,P030,2022-04-11,2,109.99,0.1,West,Completed
ORD12783,C1170,P012,2023-11-20,2,44.99,0.0,North,Completed
ORD12784,C1154,P037,2022-02-10,1,49.99,0.0,East,Completed
ORD12785,C1054,P010,2023-08-11,3,39.99,0.2,North,Completed
ORD12786,C1184,P009,2023-10-06,2,49.99,0.0,West,Completed
ORD12787,C1180,P039,2022-08-10,2,22.99,0.15,West,Completed
ORD12788,C1131,P030,2023-02-27,3,109.99,0.0,North,Completed
ORD12789,C1148,P023,2022-09-17,1,22.99,0.0,East,Completed
ORD12790,C1063,P002,2022-09-12,1,34.99,0.0,North,Completed
ORD12791,C1071,P021,2023-12-17,5,7.99,0.1,South,Completed
ORD12792,C1021,P001,2023-07-15,2,19.99,0.0,West,Completed
ORD12793,C1028,P024,2022-06-26,3,29.99,0.0,North,Completed
ORD12794,C1192,P039,2023-09-24,2,22.99,0.0,North,Completed
ORD12795,C1099,P032,2022-11-21,3,34.99,0.05,South,Completed
ORD12796,C1147,P013,2022-11-17,2,49.99,0.0,West,Completed
ORD12797,C1112,P004,2022-07-27,1,79.99,0.0,West,Completed
ORD12798,C1186,P009,2023-03-25,4,49.99,0.0,North,Completed
ORD12799,C1089,P021,2022-11-27,1,7.99,0.15,West,Completed
ORD12800,C1069,P007,2023-12-19,2,210.0,0.0,East,Completed
ORD12801,C1125,P001,2022-07-02,1,19.99,0.0,West,Completed
ORD12802,C1144,P014,2022-04-03,2,89.99,0.0,North,Completed
ORD12803,C1120,P018,2022-09-27,1,14.99,0.0,East,Completed
ORD12804,C1104,P016,2022-05-17,4,54.99,0.15,South,Completed
ORD12805,C1136,P027,2022-03-26,1,9.99,0.0,North,Completed
ORD12806,C1145,P032,2022-09-09,2,34.99,0.0,East,Completed
ORD12807,C1037,P011,2023-05-22,1,159.99,0.0,West,Completed
ORD12808,C1189,P010,2022-08-20,1,39.99,0.0,North,Completed
ORD12809,C1025,P014,2022-10-31,1,89.99,0.2,East,Completed
ORD12810,C1023,P006,2023-03-01,2,129.99,0.0,West,Completed
ORD12811,C1199,P015,2022-07-10,3,24.99,0.0,East,Completed
ORD12812,C1057,P040,2023-02-01,2,27.99,0.0,West,Completed
ORD12813,C1192,P011,2022-09-27,1,159.99,0.0,North,Completed
ORD12814,C1051,P031,2022-08-29,1,49.99,0.0,South,Completed
ORD12815,C1143,P022,2022-05-18,1,11.99,0.0,West,Completed
ORD12816,C1176,P023,2023-07-06,2,22.99,0.2,East,Completed
ORD12817,C1057,P023,2022-04-18,3,22.99,0.0,West,Completed
ORD12818,C1063,P027,2023-12-20,2,9.99,0.0,North,Completed
ORD12819,C1122,P003,2023-04-22,1,54.99,0.0,North,Completed
ORD12820,C1102,P009,2023-03-25,1,49.99,0.0,East,Completed
ORD12821,C1068,P017,2022-06-25,1,29.99,0.0,South,Completed
ORD12822,C1067,P028,2022-12-22,1,59.99,0.0,South,Returned
ORD12823,C1015,P020,2022-12-29,1,6.99,0.0,East,Completed
ORD12824,C1160,P021,2022-01-29,2,7.99,0.0,East,Completed
ORD12825,C1100,P037,2022-05-17,5,49.99,0.2,East,Completed
ORD12826,C1061,P001,2023-12-15,2,19.99,0.0,South,Completed
ORD12827,C1087,P001,2023-06-05,4,19.99,0.15,South,Completed
ORD12828,C1189,P006,2023-09-17,1,129.99,0.0,North,Completed
ORD12829,C1155,P028,2022-03-14,2,59.99,0.0,South,Completed
ORD12830,C1044,P018,2022-07-19,1,14.99,0.0,West,Completed
ORD12831,C1011,P012,2022-07-03,3,44.99,0.2,South,Completed
ORD12832,C1002,P035,2022-12-06,1,29.99,0.0,West,Completed
ORD12833,C1193,P006,2023-12-03,1,129.99,0.0,East,Completed
ORD12834,C1042,P027,2022-05-22,3,9.99,,East,Completed
ORD12835,C1050,P033,2023-12-26,1,59.99,0.0,West,Completed
ORD12836,C1113,P009,2022-09-24,1,49.99,0.0,North,Completed
ORD12837,C1165,P013,2023-10-11,1,49.99,0.0,North,Completed
ORD12838,C1180,P035,2022-09-21,1,29.99,0.0,West,Completed
ORD12839,C1033,P001,2022-03-02,2,19.99,0.05,North,Completed
ORD12840,C1194,P034,2023-06-26,1,39.99,0.0,North,Completed
ORD12841,C1012,P031,2023-08-05,2,49.99,0.0,West,Completed
ORD12842,C1092,P007,2022-07-13,2,210.0,0.0,South,Completed
ORD12843,C1174,P006,2022-12-20,1,129.99,,North,Completed
ORD12844,C1189,P006,2023-01-19,2,129.99,0.0,North,Completed
ORD12845,C1121,P006,2022-07-01,2,129.99,0.0,North,Completed
ORD12846,C1108,P022,2023-09-30,1,11.99,0.0,South,Completed
ORD12847,C1037,P014,2022-05-04,3,89.99,0.0,West,Completed
ORD12848,C1094,P002,2022-12-24,2,34.99,0.0,East,Completed
ORD12849,C1161,P009,2022-04-13,1,49.99,0.0,South,Completed
ORD12850,C1113,P014,2022-12-12,4,89.99,0.0,North,Completed
ORD12851,C1102,P003,2023-02-03,3,54.99,0.0,East,Completed
ORD12852,C1085,P012,2022-03-09,1,44.99,0.0,East,Completed
ORD12853,C1146,P031,2023-05-18,1,49.99,0.0,East,Completed
ORD12854,C1108,P003,2023-05-07,3,54.99,0.0,South,Completed
ORD12855,C1046,P005,2023-08-29,1,99.99,0.0,North,Completed
ORD12856,C1025,P010,2022-11-25,4,39.99,0.0,East,Completed
ORD12857,C1045,P006,2023-06-19,1,129.99,0.0,West,Completed
ORD12858,C1012,P001,2022-11-25,1,19.99,0.0,West,Completed
ORD12859,C1021,P005,2023-10-04,1,99.99,0.0,West,Returned
ORD12860,C1087,P013,2022-01-25,1,49.99,0.2,South,Completed
ORD12861,C1028,P011,2022-11-10,1,159.99,0.0,North,Completed
ORD12862,C1071,P005,2023-12-02,2,99.99,0.0,South,Returned
ORD12863,C1002,P012,2022-04-02,1,44.99,0.0,West,Completed
ORD12864,C1136,P006,2023-07-10,1,129.99,0.0,North,Returned
ORD12865,C1026,P033,2022-01-29,1,59.99,0.0,South,Completed
ORD12866,C1054,P006,2023-07-05,1,129.99,0.0,North,Completed
ORD12867,C1170,P030,2023-06-05,2,109.99,0.15,North,Completed
ORD12868,C1090,P013,2022-02-15,4,49.99,0.1,South,Completed
ORD12869,C1044,P003,2023-12-31,1,54.99,0.0,West,Completed
ORD12870,C1112,P003,2023-08-08,2,54.99,0.2,West,Completed
ORD12871,C1090,P036,2023-12-07,1,39.99,0.0,South,Completed
ORD12872,C1189,P007,2023-11-07,3,210.0,0.0,North,Completed
ORD12873,C1123,P012,2023-02-04,3,44.99,0.0,North,Completed
ORD12874,C1173,P007,2022-02-15,1,210.0,,West,Completed
ORD12875,C1001,P005,2022-09-22,4,99.99,0.0,East,Completed
ORD12876,C1072,P009,2023-10-04,1,49.99,0.0,West,Completed
ORD12877,C1156,P022,2022-10-07,1,11.99,0.2,South,Completed
ORD12878,C1061,P012,2022-07-14,3,44.99,0.0,South,Completed
ORD12879,C1019,P034,2023-10-04,2,39.99,0.2,North,Completed
ORD12880,C1186,P039,2023-12-08,1,22.99,0.0,North,Completed
ORD12881,C1171,P005,2023-05-16,1,99.99,,East,Completed
ORD12882,C1011,P016,2022-09-20,5,54.99,0.0,South,Completed
ORD12883,C1180,P005,2022-10-19,2,99.99,0.15,West,Returned
ORD12884,C1002,P029,2022-05-03,1,199.99,0.0,West,Completed
ORD12885,C1017,P011,2022-03-30,2,159.99,0.0,North,Completed
ORD12886,C1134,P007,2022-02-06,1,210.0,0.1,East,Returned
ORD12887,C1018,P028,2023-02-02,1,59.99,0.0,North,Completed
ORD12888,C1125,P040,2022-09-05,1,27.99,0.0,West,Completed
ORD12889,C1071,P002,2023-03-29,2,34.99,0.1,South,Completed
ORD12890,C1146,P014,2022-11-22,1,89.99,0.1,East,Completed
ORD12891,C1043,P028,2022-09-14,4,59.99,0.0,East,Completed
ORD12892,C1041,P007,2023-10-22,1,210.0,0.0,North,Completed
ORD12893,C1019,P010,2023-06-02,1,39.99,0.1,North,Completed
ORD12894,C1084,P014,2023-03-26,1,89.99,0.0,West,Completed
ORD12895,C1142,P034,2023-09-09,2,39.99,0.0,East,Completed
ORD12896,C1028,P002,2022-11-22,1,34.99,0.0,North,Completed
ORD12897,C1004,P004,2023-07-02,1,79.99,0.0,South,Completed
ORD12898,C1129,P025,2022-11-26,1,24.99,0.05,East,Completed
ORD12899,C1154,P007,2022-01-07,1,210.0,0.0,East,Completed
ORD12900,C1063,P012,2023-08-04,1,44.99,0.0,North,Completed
ORD12901,C1013,P017,2023-08-01,2,29.99,0.2,West,Completed
ORD12902,C1194,P010,2023-10-23,1,39.99,0.0,North,Completed
ORD12903,C1149,P013,2022-09-01,2,49.99,0.0,South,Completed
ORD12904,C1026,P016,2023-10-14,1,54.99,0.0,South,Completed
ORD12905,C1061,P001,2023-07-04,4,19.99,0.0,South,Completed
ORD12906,C1125,P032,2022-06-28,5,34.99,0.0,West,Completed
ORD12907,C1071,P010,2022-06-14,1,39.99,0.15,South,Completed
ORD12908,C1176,P030,2023-04-16,1,109.99,0.0,East,Completed
ORD12909,C1143,P007,2023-02-16,1,210.0,0.0,West,Completed
ORD12910,C1180,P005,2023-02-20,1,99.99,0.0,West,Completed
ORD12911,C1124,P001,2023-03-31,5,19.99,0.0,North,Completed
ORD12912,C1127,P008,2023-11-13,1,89.99,0.0,West,Completed
ORD12913,C1090,P009,2022-08-11,2,49.99,0.0,South,Completed
ORD12914,C1033,P018,2023-11-07,3,14.99,0.0,North,Completed
ORD12915,C1175,P038,2023-02-23,1,64.99,0.0,North,Completed
