order_id,customer_id,product_id,order_date,quantity,unit_price,discount,region,status,revenue
ORD12730,C1028,P032,2023-08-08,1,34.99,0.1,North,Completed,31.491000000000003
ORD12731,C1161,P039,2022-05-27,1,22.99,0.05,South,Completed,21.8405
ORD12732,C1180,P032,2022-10-17,4,34.99,0.1,West,Completed,125.96400000000001
ORD12733,C1011,P003,2023-11-07,1,54.99,0.0,South,Completed,54.99
ORD12734,C1112,P014,2023-08-28,2,89.99,0.0,West,Completed,179.98
ORD12735,C1092,P010,2022-05-15,1,39.99,0.0,South,Completed,39.99
ORD12736,C1087,P016,2022-02-05,2,54.99,0.0,South,Completed,109.98
ORD12737,C1000,P007,2022-07-22,5,210.0,0.05,West,Completed,997.5
ORD12738,C1103,P025,2022-09-01,1,24.99,0.0,North,Completed,24.99
ORD12739,C1034,P015,2023-05-11,3,24.99,0.2,West,Completed,59.976
ORD12740,C1142,P012,2022-08-08,1,44.99,0.0,East,Completed,44.99
ORD12741,C1007,P012,2022-10-14,2,44.99,0.0,South,Completed,89.98
ORD12742,C1060,P035,2022-07-10,1,29.99,0.0,South,Completed,29.99
ORD12743,C1025,P020,2023-07-17,1,6.99,0.15,East,Completed,5.9415000000000004
ORD12744,C1011,P012,2022-09-27,1,44.99,0.0,South,Completed,44.99
ORD12745,C1109,P008,2023-07-11,1,89.99,0.0,East,Completed,89.99
ORD12746,C1091,P005,2022-04-24,1,99.99,0.0,East,Completed,99.99
ORD12747,C1063,P018,2022-12-22,1,14.99,0.0,North,Completed,14.99
ORD12748,C1062,P034,2022-03-26,5,39.99,0.0,South,Completed,199.95000000000002
ORD12749,C1124,P011,2023-06-08,1,159.99,0.0,North,Completed,159.99
ORD12750,C1010,P013,2022-01-18,1,49.99,0.0,West,Completed,49.99
ORD12751,C1152,P007,2022-06-05,2,210.0,0.0,East,Returned,420.0
ORD12752,C1159,P007,2023-06-30,1,210.0,0.0,North,Completed,210.0
ORD12753,C1163,P003,2023-06-28,1,54.99,0.1,South,Completed,49.491
ORD12754,C1171,P013,2023-09-26,1,49.99,0.0,East,Completed,49.99
ORD12755,C1060,P007,2023-07-08,4,210.0,0.0,South,Completed,840.0
ORD12756,C1087,P040,2022-10-13,1,27.99,0.0,South,Completed,27.99
ORD12757,C1044,P003,2023-02-04,4,54.99,0.0,West,Completed,219.96
ORD12758,C1114,P013,2023-04-25,1,49.99,0.0,South,Completed,49.99
ORD12759,C1104,P021,2022-03-18,1,7.99,0.0,South,Completed,7.99
ORD12760,C1053,P034,2023-09-20,2,39.99,0.2,East,Completed,63.98400000000001
ORD12761,C1088,P004,2023-05-08,3,79.99,0.0,North,Completed,239.96999999999997
ORD12762,C1148,P019,2022-09-06,1,9.99,0.2,East,Completed,7.992000000000001
ORD12763,C1065,P018,2022-07-18,1,14.99,0.0,West,Completed,14.99
ORD12764,C1044,P012,2022-10-10,1,44.99,0.0,West,Completed,44.99
ORD12765,C1177,P004,2023-08-23,4,79.99,0.2,East,Completed,255.968
ORD12766,C1078,P030,2022-10-10,3,109.99,0.05,East,Completed,313.47149999999993
ORD12767,C1192,P012,2023-06-21,1,44.99,0.0,North,Completed,44.99
ORD12768,C1101,P016,2023-11-08,1,54.99,0.0,West,Completed,54.99
ORD12769,C1184,P032,2023-09-17,1,34.99,0.15,West,Completed,29.741500000000002
ORD12770,C1033,P011,2022-02-11,1,159.99,0.0,North,Completed,159.99
ORD12771,C1092,P029,2023-04-23,1,199.99,0.2,South,Completed,159.99200000000002
ORD12772,C1119,P020,2022-08-19,2,6.99,0.15,South,Completed,11.883000000000001
ORD12773,C1199,P002,2023-11-12,1,34.99,0.0,East,Completed,34.99
ORD12774,C1044,P011,2022-02-28,2,159.99,0.0,West,Completed,319.98
ORD12775,C1072,P001,2022-10-10,4,19.99,0.0,West,Completed,79.96
ORD12776,C1019,P022,2023-11-14,3,11.99,0.0,North,Completed,35.97
ORD12777,C1174,P014,2022-04-14,2,89.99,0.0,North,Completed,179.98
ORD12778,C1107,P007,2022-08-15,2,210.0,0.0,East,Completed,420.0
ORD12779,C1152,P027,2023-12-27,1,9.99,0.0,East,Completed,9.99
ORD12780,C1116,P006,2023-09-14,2,129.99,0.0,North,Completed,259.98
ORD12781,C1019,P002,2023-09-09,1,34.99,0.0,North,Completed,34.99
ORD12782,C1117,P030,2022-04-11,2,109.99,0.1,West,Completed,197.982
ORD12783,C1170,P012,2023-11-20,2,44.99,0.0,North,Completed,89.98
ORD12784,C1154,P037,2022-02-10,1,49.99,0.0,East,Completed,49.99
ORD12785,C1054,P010,2023-08-11,3,39.99,0.2,North,Completed,95.976
ORD12786,C1184,P009,2023-10-06,2,49.99,0.0,West,Completed,99.98
ORD12787,C1180,P039,2022-08-10,2,22.99,0.15,West,Completed,39.083
ORD12788,C1131,P030,2023-02-27,3,109.99,0.0,North,Completed,329.96999999999997
ORD12789,C1148,P023,2022-09-17,1,22.99,0.0,East,Completed,22.99
ORD12790,C1063,P002,2022-09-12,1,34.99,0.0,North,Completed,34.99
ORD12791,C1071,P021,2023-12-17,5,7.99,0.1,South,Completed,35.955000000000005
ORD12792,C1021,P001,2023-07-15,2,19.99,0.0,West,Completed,39.98
ORD12793,C1028,P024,2022-06-26,3,29.99,0.0,North,Completed,89.97
ORD12794,C1192,P039,2023-09-24,2,22.99,0.0,North,Completed,45.98
ORD12795,C1099,P032,2022-11-21,3,34.99,0.05,South,Completed,99.72149999999999
ORD12796,C1147,P013,2022-11-17,2,49.99,0.0,West,Completed,99.98
ORD12797,C1112,P004,2022-07-27,1,79.99,0.0,West,Completed,79.99
ORD12798,C1186,P009,2023-03-25,4,49.99,0.0,North,Completed,199.96
ORD12799,C1089,P021,2022-11-27,1,7.99,0.15,West,Completed,6.7915
ORD12800,C1069,P007,2023-12-19,2,210.0,0.0,East,Completed,420.0
ORD12801,C1125,P001,2022-07-02,1,19.99,0.0,West,Completed,19.99
ORD12802,C1144,P014,2022-04-03,2,89.99,0.0,North,Completed,179.98
ORD12803,C1120,P018,2022-09-27,1,14.99,0.0,East,Completed,14.99
ORD12804,C1104,P016,2022-05-17,4,54.99,0.15,South,Completed,186.966
ORD12805,C1136,P027,2022-03-26,1,9.99,0.0,North,Completed,9.99
ORD12806,C1145,P032,2022-09-09,2,34.99,0.0,East,Completed,69.98
ORD12807,C1037,P011,2023-05-22,1,159.99,0.0,West,Completed,159.99
ORD12808,C1189,P010,2022-08-20,1,39.99,0.0,North,Completed,39.99
ORD12809,C1025,P014,2022-10-31,1,89.99,0.2,East,Completed,71.992
ORD12810,C1023,P006,2023-03-01,2,129.99,0.0,West,Completed,259.98
ORD12811,C1199,P015,2022-07-10,3,24.99,0.0,East,Completed,74.97
ORD12812,C1057,P040,2023-02-01,2,27.99,0.0,West,Completed,55.98
ORD12813,C1192,P011,2022-09-27,1,159.99,0.0,North,Completed,159.99
ORD12814,C1051,P031,2022-08-29,1,49.99,0.0,South,Completed,49.99
ORD12815,C1143,P022,2022-05-18,1,11.99,0.0,West,Completed,11.99
ORD12816,C1176,P023,2023-07-06,2,22.99,0.2,East,Completed,36.784
ORD12817,C1057,P023,2022-04-18,3,22.99,0.0,West,Completed,68.97
ORD12818,C1063,P027,2023-12-20,2,9.99,0.0,North,Completed,19.98
ORD12819,C1122,P003,2023-04-22,1,54.99,0.0,North,Completed,54.99
ORD12820,C1102,P009,2023-03-25,1,49.99,0.0,East,Completed,49.99
ORD12821,C1068,P017,2022-06-25,1,29.99,0.0,South,Completed,29.99
ORD12822,C1067,P028,2022-12-22,1,59.99,0.0,South,Returned,59.99
ORD12823,C1015,P020,2022-12-29,1,6.99,0.0,East,Completed,6.99
ORD12824,C1160,P021,2022-01-29,2,7.99,0.0,East,Completed,15.98
ORD12825,C1100,P037,2022-05-17,5,49.99,0.2,East,Completed,199.96000000000004
ORD12826,C1061,P001,2023-12-15,2,19.99,0.0,South,Completed,39.98
ORD12827,C1087,P001,2023-06-05,4,19.99,0.15,South,Completed,67.966
ORD12828,C1189,P006,2023-09-17,1,129.99,0.0,North,Completed,129.99
ORD12829,C1155,P028,2022-03-14,2,59.99,0.0,South,Completed,119.98
ORD12830,C1044,P018,2022-07-19,1,14.99,0.0,West,Completed,14.99
ORD12831,C1011,P012,2022-07-03,3,44.99,0.2,South,Completed,107.976
ORD12832,C1002,P035,2022-12-06,1,29.99,0.0,West,Completed,29.99
ORD12833,C1193,P006,2023-12-03,1,129.99,0.0,East,Completed,129.99
ORD12834,C1042,P027,2022-05-22,3,9.99,0.0,East,Completed,29.97
ORD12835,C1050,P033,2023-12-26,1,59.99,0.0,West,Completed,59.99
ORD12836,C1113,P009,2022-09-24,1,49.99,0.0,North,Completed,49.99
ORD12837,C1165,P013,2023-10-11,1,49.99,0.0,North,Completed,49.99
ORD12838,C1180,P035,2022-09-21,1,29.99,0.0,West,Completed,29.99
ORD12839,C1033,P001,2022-03-02,2,19.99,0.05,North,Completed,37.980999999999995
ORD12840,C1194,P034,2023-06-26,1,39.99,0.0,North,Completed,39.99
ORD12841,C1012,P031,2023-08-05,2,49.99,0.0,West,Completed,99.98
ORD12842,C1092,P007,2022-07-13,2,210.0,0.0,South,Completed,420.0
ORD12843,C1174,P006,2022-12-20,1,129.99,0.0,North,Completed,129.99
ORD12844,C1189,P006,2023-01-19,2,129.99,0.0,North,Completed,259.98
ORD12845,C1121,P006,2022-07-01,2,129.99,0.0,North,Completed,259.98
ORD12846,C1108,P022,2023-09-30,1,11.99,0.0,South,Completed,11.99
ORD12847,C1037,P014,2022-05-04,3,89.99,0.0,West,Completed,269.96999999999997
ORD12848,C1094,P002,2022-12-24,2,34.99,0.0,East,Completed,69.98
ORD12849,C1161,P009,2022-04-13,1,49.99,0.0,South,Completed,49.99
ORD12850,C1113,P014,2022-12-12,4,89.99,0.0,North,Completed,359.96
ORD12851,C1102,P003,2023-02-03,3,54.99,0.0,East,Completed,164.97
ORD12852,C1085,P012,2022-03-09,1,44.99,0.0,East,Completed,44.99
ORD12853,C1146,P031,2023-05-18,1,49.99,0.0,East,Completed,49.99
ORD12854,C1108,P003,2023-05-07,3,54.99,0.0,South,Completed,164.97
ORD12855,C1046,P005,2023-08-29,1,99.99,0.0,North,Completed,99.99
ORD12856,C1025,P010,2022-11-25,4,39.99,0.0,East,Completed,159.96
ORD12857,C1045,P006,2023-06-19,1,129.99,0.0,West,Completed,129.99
ORD12858,C1012,P001,2022-11-25,1,19.99,0.0,West,Completed,19.99
ORD12859,C1021,P005,2023-10-04,1,99.99,0.0,West,Returned,99.99
ORD12860,C1087,P013,2022-01-25,1,49.99,0.2,South,Completed,39.992000000000004
ORD12861,C1028,P011,2022-11-10,1,159.99,0.0,North,Completed,159.99
ORD12862,C1071,P005,2023-12-02,2,99.99,0.0,South,Returned,199.98
ORD12863,C1002,P012,2022-04-02,1,44.99,0.0,West,Completed,44.99
ORD12864,C1136,P006,2023-07-10,1,129.99,0.0,North,Returned,129.99
ORD12865,C1026,P033,2022-01-29,1,59.99,0.0,South,Completed,59.99
ORD12866,C1054,P006,2023-07-05,1,129.99,0.0,North,Completed,129.99
ORD12867,C1170,P030,2023-06-05,2,109.99,0.15,North,Completed,186.98299999999998
ORD12868,C1090,P013,2022-02-15,4,49.99,0.1,South,Completed,179.964
ORD12869,C1044,P003,2023-12-31,1,54.99,0.0,West,Completed,54.99
ORD12870,C1112,P003,2023-08-08,2,54.99,0.2,West,Completed,87.98400000000001
ORD12871,C1090,P036,2023-12-07,1,39.99,0.0,South,Completed,39.99
ORD12872,C1189,P007,2023-11-07,3,210.0,0.0,North,Completed,630.0
ORD12873,C1123,P012,2023-02-04,3,44.99,0.0,North,Completed,134.97
ORD12874,C1173,P007,2022-02-15,1,210.0,0.0,West,Completed,210.0
ORD12875,C1001,P005,2022-09-22,4,99.99,0.0,East,Completed,399.96
ORD12876,C1072,P009,2023-10-04,1,49.99,0.0,West,Completed,49.99
ORD12877,C1156,P022,2022-10-07,1,11.99,0.2,South,Completed,9.592
ORD12878,C1061,P012,2022-07-14,3,44.99,0.0,South,Completed,134.97
ORD12879,C1019,P034,2023-10-04,2,39.99,0.2,North,Completed,63.98400000000001
ORD12880,C1186,P039,2023-12-08,1,22.99,0.0,North,Completed,22.99
ORD12881,C1171,P005,2023-05-16,1,99.99,0.0,East,Completed,99.99
ORD12882,C1011,P016,2022-09-20,5,54.99,0.0,South,Completed,274.95
ORD12883,C1180,P005,2022-10-19,2,99.99,0.15,West,Returned,169.98299999999998
ORD12884,C1002,P029,2022-05-03,1,199.99,0.0,West,Completed,199.99
ORD12885,C1017,P011,2022-03-30,2,159.99,0.0,North,Completed,319.98
ORD12886,C1134,P007,2022-02-06,1,210.0,0.1,East,Returned,189.0
ORD12887,C1018,P028,2023-02-02,1,59.99,0.0,North,Completed,59.99
ORD12888,C1125,P040,2022-09-05,1,27.99,0.0,West,Completed,27.99
ORD12889,C1071,P002,2023-03-29,2,34.99,0.1,South,Completed,62.982000000000006
ORD12890,C1146,P014,2022-11-22,1,89.99,0.1,East,Completed,80.991
ORD12891,C1043,P028,2022-09-14,4,59.99,0.0,East,Completed,239.96
ORD12892,C1041,P007,2023-10-22,1,210.0,0.0,North,Completed,210.0
ORD12893,C1019,P010,2023-06-02,1,39.99,0.1,North,Completed,35.991
ORD12894,C1084,P014,2023-03-26,1,89.99,0.0,West,Completed,89.99
ORD12895,C1142,P034,2023-09-09,2,39.99,0.0,East,Completed,79.98
ORD12896,C1028,P002,2022-11-22,1,34.99,0.0,North,Completed,34.99
ORD12897,C1004,P004,2023-07-02,1,79.99,0.0,South,Completed,79.99
ORD12898,C1129,P025,2022-11-26,1,24.99,0.05,East,Completed,23.740499999999997
ORD12899,C1154,P007,2022-01-07,1,210.0,0.0,East,Completed,210.0
ORD12900,C1063,P012,2023-08-04,1,44.99,0.0,North,Completed,44.99
ORD12901,C1013,P017,2023-08-01,2,29.99,0.2,West,Completed,47.984
ORD12902,C1194,P010,2023-10-23,1,39.99,0.0,North,Completed,39.99
ORD12903,C1149,P013,2022-09-01,2,49.99,0.0,South,Completed,99.98
ORD12904,C1026,P016,2023-10-14,1,54.99,0.0,South,Completed,54.99
ORD12905,C1061,P001,2023-07-04,4,19.99,0.0,South,Completed,79.96
ORD12906,C1125,P032,2022-06-28,5,34.99,0.0,West,Completed,174.95000000000002
ORD12907,C1071,P010,2022-06-14,1,39.99,0.15,South,Completed,33.9915
ORD12908,C1176,P030,2023-04-16,1,109.99,0.0,East,Completed,109.99
ORD12909,C1143,P007,2023-02-16,1,210.0,0.0,West,Completed,210.0
ORD12910,C1180,P005,2023-02-20,1,99.99,0.0,West,Completed,99.99
ORD12911,C1124,P001,2023-03-31,5,19.99,0.0,North,Completed,99.94999999999999
ORD12912,C1127,P008,2023-11-13,1,89.99,0.0,West,Completed,89.99
ORD12913,C1090,P009,2022-08-11,2,49.99,0.0,South,Completed,99.98
ORD12914,C1033,P018,2023-11-07,3,14.99,0.0,North,Completed,44.97
ORD12915,C1175,P038,2023-02-23,1,64.99,0.0,North,Completed,64.99
ORD12916,C1038,P025,2023-04-27,1,24.99,0.0,East,Completed,24.99
ORD12917,C1131,P009,2023-10-01,1,49.99,0.0,North,Completed,49.99
ORD12918,C1004,P023,2022-06-10,2,22.99,0.0,South,Completed,45.98
ORD12919,C1188,P018,2023-03-30,1,14.99,0.0,East,Completed,14.99
ORD12920,C1087,P014,2022-06-26,1,89.99,0.0,South,Completed,89.99
ORD12921,C1039,P026,2022-06-09,2,19.99,0.0,West,Completed,39.98
ORD12922,C1148,P004,2022-06-04,1,79.99,0.0,East,Completed,79.99
ORD12923,C1174,P007,2022-05-14,3,210.0,0.0,North,Completed,630.0
ORD12924,C1194,P010,2023-09-20,2,39.99,0.0,North,Returned,79.98
ORD12925,C1034,P009,2022-04-10,3,49.99,0.05,West,Completed,142.4715
ORD12926,C1088,P002,2022-02-24,1,34.99,0.15,North,Completed,29.741500000000002
ORD12927,C1114,P017,2022-06-04,5,29.99,0.05,South,Completed,142.4525
ORD12928,C1147,P001,2022-11-20,2,19.99,0.0,West,Completed,39.98
ORD12929,C1107,P002,2023-12-22,1,34.99,0.1,East,Completed,31.491000000000003
ORD12930,C1139,P002,2022-06-05,1,34.99,0.2,North,Completed,27.992000000000004
ORD12931,C1180,P024,2023-07-20,2,29.99,0.0,West,Completed,59.98
ORD12932,C1101,P011,2022-09-13,5,159.99,0.0,West,Completed,799.95
ORD12933,C1026,P008,2023-04-01,1,89.99,0.2,South,Completed,71.992
ORD12934,C1171,P034,2023-05-04,1,39.99,0.15,East,Completed,33.9915
ORD12935,C1000,P017,2023-08-22,2,29.99,0.0,West,Returned,59.98
ORD12936,C1144,P018,2023-05-19,4,14.99,0.0,North,Completed,59.96
ORD12937,C1017,P006,2022-03-29,4,129.99,0.1,North,Completed,467.96400000000006
ORD12938,C1049,P031,2023-11-25,1,49.99,0.0,South,Completed,49.99
ORD12939,C1092,P013,2023-11-16,1,49.99,0.0,South,Completed,49.99
ORD12940,C1185,P018,2022-03-27,1,14.99,0.0,West,Completed,14.99
ORD12941,C1177,P012,2023-09-29,4,44.99,0.0,East,Completed,179.96
ORD12942,C1030,P035,2022-09-16,1,29.99,0.0,East,Completed,29.99
ORD12943,C1092,P005,2022-01-25,1,99.99,0.0,South,Returned,99.99
ORD12944,C1062,P002,2022-09-02,2,34.99,0.0,South,Completed,69.98
ORD12945,C1094,P032,2022-12-12,1,34.99,0.0,East,Completed,34.99
ORD12946,C1185,P036,2023-04-15,2,39.99,0.0,West,Returned,79.98
ORD12947,C1025,P010,2023-10-02,1,39.99,0.0,East,Completed,39.99
ORD12948,C1007,P032,2022-07-24,4,34.99,0.0,South,Returned,139.96
ORD12949,C1074,P018,2023-11-20,1,14.99,0.0,West,Completed,14.99
ORD12950,C1143,P011,2023-06-09,3,159.99,0.0,West,Completed,479.97
ORD12951,C1063,P038,2022-12-17,1,64.99,0.0,North,Completed,64.99
ORD12952,C1191,P008,2022-07-17,1,89.99,0.0,East,Completed,89.99
ORD12953,C1097,P039,2023-11-19,1,22.99,0.0,West,Completed,22.99
ORD12954,C1001,P011,2023-06-06,4,159.99,0.1,East,Completed,575.964
ORD12955,C1021,P013,2022-04-20,1,49.99,0.0,West,Returned,49.99
ORD12956,C1006,P011,2023-08-09,3,159.99,0.0,East,Completed,479.97
ORD12957,C1044,P014,2022-01-10,2,89.99,0.0,West,Completed,179.98
ORD12958,C1198,P029,2023-09-25,1,199.99,0.0,South,Completed,199.99
ORD12959,C1167,P018,2023-04-17,2,14.99,0.0,West,Completed,29.98
ORD12960,C1010,P006,2023-09-20,1,129.99,0.0,West,Completed,129.99
ORD12961,C1183,P010,2022-03-25,1,39.99,0.0,West,Completed,39.99
ORD12962,C1022,P024,2023-03-20,3,29.99,0.0,East,Returned,89.97
ORD12963,C1061,P007,2022-03-23,1,210.0,0.0,South,Completed,210.0
ORD12964,C1199,P032,2022-07-22,2,34.99,0.0,East,Completed,69.98
ORD12965,C1082,P039,2023-04-26,1,22.99,0.0,West,Completed,22.99
ORD12966,C1128,P026,2022-03-04,1,19.99,0.0,North,Returned,19.99
ORD12967,C1008,P004,2022-07-22,1,79.99,0.0,South,Completed,79.99
ORD12968,C1125,P034,2022-07-13,2,39.99,0.0,West,Completed,79.98
ORD12969,C1123,P004,2022-07-11,3,79.99,0.0,North,Completed,239.96999999999997
ORD12970,C1024,P031,2023-02-09,2,49.99,0.0,West,Completed,99.98
ORD12971,C1028,P014,2023-06-03,2,89.99,0.15,North,Completed,152.98299999999998
ORD12972,C1010,P003,2022-09-04,2,54.99,0.0,West,Completed,109.98
ORD12973,C1133,P023,2022-09-15,1,22.99,0.0,South,Completed,22.99
ORD12974,C1071,P006,2023-05-21,1,129.99,0.0,South,Completed,129.99
ORD12975,C1160,P006,2023-03-17,1,129.99,0.0,East,Completed,129.99
ORD12976,C1107,P038,2022-01-13,5,64.99,0.0,East,Completed,324.95
ORD12977,C1030,P036,2023-01-06,2,39.99,0.0,East,Completed,79.98
ORD12978,C1036,P016,2023-08-06,1,54.99,0.0,North,Completed,54.99
ORD12979,C1076,P038,2023-05-07,1,64.99,0.2,West,Completed,51.992
ORD12980,C1054,P010,2022-07-14,1,39.99,0.0,North,Completed,39.99
ORD12981,C1194,P014,2023-02-24,1,89.99,0.0,North,Completed,89.99
ORD12982,C1100,P007,2023-02-17,1,210.0,0.0,East,Completed,210.0
ORD12983,C1139,P001,2022-05-26,2,19.99,0.0,North,Completed,39.98
ORD12984,C1011,P017,2022-05-23,3,29.99,0.0,South,Completed,89.97
ORD12985,C1071,P037,2022-06-02,1,49.99,0.1,South,Completed,44.991
ORD12986,C1179,P024,2022-07-08,1,29.99,0.2,North,Completed,23.992
ORD12987,C1161,P021,2022-12-12,1,7.99,0.0,South,Completed,7.99
ORD12988,C1025,P027,2023-07-17,1,9.99,0.2,East,Completed,7.992000000000001
ORD12989,C1042,P009,2022-06-13,1,49.99,0.0,East,Completed,49.99
ORD12990,C1161,P014,2022-04-19,1,89.99,0.0,South,Completed,89.99
ORD12991,C1170,P006,2022-10-24,1,129.99,0.0,North,Completed,129.99
ORD12992,C1120,P003,2022-08-10,1,54.99,0.15,East,Completed,46.7415
ORD12993,C1127,P027,2022-12-13,2,9.99,0.0,West,Completed,19.98
ORD12994,C1114,P007,2022-05-05,2,210.0,0.0,South,Completed,420.0
ORD12995,C1008,P004,2023-01-18,3,79.99,0.0,South,Completed,239.96999999999997
ORD12996,C1123,P036,2023-04-30,1,39.99,0.0,North,Completed,39.99
ORD12997,C1042,P026,2022-08-03,4,19.99,0.0,East,Completed,79.96
ORD12998,C1171,P014,2022-11-17,2,89.99,0.0,East,Completed,179.98
ORD12999,C1132,P030,2022-10-15,2,109.99,0.0,West,Completed,219.98
ORD13000,C1051,P008,2022-07-19,4,89.99,0.0,South,Completed,359.96
ORD13001,C1000,P038,2023-08-10,5,64.99,0.0,West,Completed,324.95
ORD13002,C1181,P027,2022-08-31,3,9.99,0.0,West,Completed,29.97
ORD13003,C1017,P012,2022-01-20,1,44.99,0.0,North,Completed,44.99
ORD13004,C1021,P001,2022-06-01,2,19.99,0.2,West,Completed,31.983999999999998
ORD13005,C1121,P038,2022-09-30,1,64.99,0.0,North,Completed,64.99
ORD13006,C1178,P023,2022-10-10,2,22.99,0.0,East,Completed,45.98
ORD13007,C1019,P008,2023-05-01,1,89.99,0.0,North,Completed,89.99
ORD13008,C1066,P027,2023-09-28,1,9.99,0.0,South,Completed,9.99
ORD13009,C1158,P010,2022-11-24,1,39.99,0.0,West,Completed,39.99
ORD13010,C1084,P002,2022-07-24,3,34.99,0.0,West,Completed,104.97
ORD13011,C1058,P012,2023-09-04,2,44.99,0.0,South,Returned,89.98
ORD13012,C1024,P012,2022-07-19,2,44.99,0.0,West,Completed,89.98
ORD13013,C1169,P016,2023-01-21,1,54.99,0.0,North,Returned,54.99
ORD13014,C1017,P006,2022-09-25,1,129.99,0.0,North,Returned,129.99
ORD13015,C1095,P010,2023-10-22,3,39.99,0.2,South,Completed,95.976
ORD13016,C1074,P014,2022-06-01,1,89.99,0.0,West,Completed,89.99
ORD13017,C1114,P029,2023-03-31,3,199.99,0.15,South,Completed,509.97450000000003
ORD13018,C1071,P029,2022-07-22,2,199.99,0.0,South,Completed,399.98
ORD13019,C1071,P002,2022-05-12,1,34.99,0.05,South,Completed,33.2405
ORD13020,C1109,P016,2023-07-20,1,54.99,0.2,East,Completed,43.992000000000004
ORD13021,C1185,P025,2023-10-06,1,24.99,0.0,West,Completed,24.99
ORD13022,C1181,P034,2023-09-20,3,39.99,0.15,West,Completed,101.97449999999999
ORD13023,C1120,P014,2023-08-06,1,89.99,0.0,East,Completed,89.99
ORD13024,C1110,P039,2022-05-16,1,22.99,0.0,South,Completed,22.99
ORD13025,C1153,P003,2022-04-15,2,54.99,0.0,North,Completed,109.98
ORD13026,C1153,P005,2023-01-04,5,99.99,0.2,North,Completed,399.96000000000004
ORD13027,C1090,P006,2022-03-13,1,129.99,0.0,South,Completed,129.99
ORD13028,C1137,P033,2023-10-20,3,59.99,0.0,South,Completed,179.97
ORD13029,C1058,P003,2022-04-02,3,54.99,0.0,South,Returned,164.97
ORD13030,C1061,P021,2022-09-25,1,7.99,0.05,South,Completed,7.5905
ORD13031,C1068,P008,2023-12-16,1,89.99,0.1,South,Completed,80.991
ORD13032,C1036,P013,2022-06-06,5,49.99,0.0,North,Completed,249.95000000000002
ORD13033,C1054,P025,2023-02-01,3,24.99,0.0,North,Returned,74.97
ORD13034,C1017,P021,2022-10-24,1,7.99,0.0,North,Completed,7.99
ORD13035,C1046,P013,2023-07-18,1,49.99,0.05,North,Completed,47.4905
ORD13036,C1058,P025,2023-08-20,1,24.99,0.0,South,Returned,24.99
ORD13037,C1188,P034,2023-01-12,2,39.99,0.0,East,Completed,79.98
ORD13038,C1114,P012,2022-06-05,2,44.99,0.0,South,Completed,89.98
ORD13039,C1161,P022,2022-10-16,1,11.99,0.0,South,Completed,11.99
ORD13040,C1036,P030,2022-07-26,3,109.99,0.0,North,Completed,329.96999999999997
ORD13041,C1087,P006,2022-09-24,1,129.99,0.0,South,Completed,129.99
ORD13042,C1056,P007,2023-04-02,2,210.0,0.0,West,Completed,420.0
ORD13043,C1103,P007,2023-02-20,1,210.0,0.2,North,Completed,168.0
ORD13044,C1025,P004,2022-07-30,1,79.99,0.0,East,Completed,79.99
ORD13045,C1114,P026,2023-12-08,2,19.99,0.0,South,Completed,39.98
ORD13046,C1067,P001,2023-01-05,1,19.99,0.0,South,Completed,19.99
ORD13047,C1026,P034,2022-09-16,1,39.99,0.05,South,Completed,37.9905
ORD13048,C1099,P012,2022-07-05,3,44.99,0.2,South,Completed,107.976
ORD13049,C1010,P025,2023-04-14,5,24.99,0.0,West,Completed,124.94999999999999
ORD13050,C1104,P006,2023-05-19,1,129.99,0.0,South,Completed,129.99
ORD13051,C1023,P010,2023-11-15,3,39.99,0.0,West,Completed,119.97
ORD13052,C1165,P032,2022-01-01,3,34.99,0.0,North,Completed,104.97
ORD13053,C1119,P025,2022-10-08,4,24.99,0.0,South,Completed,99.96
ORD13054,C1024,P016,2023-08-05,5,54.99,0.15,West,Completed,233.70749999999998
ORD13055,C1132,P006,2022-07-15,5,129.99,0.0,West,Completed,649.95
ORD13056,C1175,P006,2022-10-14,1,129.99,0.05,North,Completed,123.4905
ORD13057,C1065,P018,2022-11-06,1,14.99,0.0,West,Completed,14.99
ORD13058,C1126,P023,2022-07-29,1,22.99,0.0,West,Completed,22.99
ORD13059,C1024,P031,2022-02-01,4,49.99,0.0,West,Completed,199.96
ORD13060,C1106,P012,2022-04-26,1,44.99,0.0,West,Completed,44.99
ORD13061,C1194,P026,2023-08-17,2,19.99,0.0,North,Returned,39.98
ORD13062,C1024,P027,2023-07-31,1,9.99,0.0,West,Completed,9.99
ORD13063,C1019,P001,2022-03-08,1,19.99,0.0,North,Returned,19.99
ORD13064,C1081,P040,2023-03-19,3,27.99,0.0,West,Completed,83.97
ORD13065,C1034,P021,2023-08-14,4,7.99,0.0,West,Completed,31.96
ORD13066,C1033,P025,2022-10-15,2,24.99,0.0,North,Completed,49.98
ORD13067,C1101,P022,2022-10-01,1,11.99,0.0,West,Completed,11.99
ORD13068,C1040,P026,2022-08-29,2,19.99,0.0,South,Completed,39.98
ORD13069,C1198,P021,2022-02-15,4,7.99,0.0,South,Completed,31.96
ORD13070,C1099,P035,2023-12-21,1,29.99,0.0,South,Completed,29.99
ORD13071,C1003,P025,2022-02-18,1,24.99,0.15,East,Completed,21.2415
ORD13072,C1176,P002,2023-04-29,2,34.99,0.0,East,Completed,69.98
ORD13073,C1090,P006,2023-07-19,2,129.99,0.0,South,Completed,259.98
